id,lon,lat,age,weight,rainfall,label
20056,31.66568493,-24.61245171,15,1500,89,1
28492,31.68686206,-24.61244879,12,1200,182,1
20332,31.76058035,-24.61236874,27,2700,57,1
20345,31.77288308,-24.61226473,40,4000,31,1
28557,31.68525972,-24.61226227,1,100,130,1
20293,31.73479782,-24.61220756,7,700,148,1
28526,31.71054495,-24.61216667,39,3900,31,1
19372,31.66530019,-24.612111,1,100,258,1
20333,31.76148868,-24.61201496,37,3700,230,1
20057,31.66653267,-24.61198979,31,3100,242,1
28547,31.7245678,-24.61198961,9,900,190,1
4600,31.79195933,-24.61186844,31,3100,106,1
20344,31.77201602,-24.61184411,2,200,76,1
27535,31.95725374,-24.61180995,29,2900,82,1
28556,31.68609904,-24.61179543,4,400,298,1
20340,31.76821852,-24.61171862,28,2800,296,1
20334,31.76242109,-24.61171847,1,100,36,1
20317,31.7485332,-24.61159274,27,2700,66,1
28490,31.68705687,-24.61158108,20,2000,294,1
28491,31.68705687,-24.61158108,9,900,122,1
28555,31.68705687,-24.61158108,41,4100,231,1
20339,31.76725715,-24.61155482,29,2900,185,1
20343,31.77108634,-24.61154038,11,1100,231,1
20058,31.66736626,-24.61150547,21,2100,206,1
20335,31.76337035,-24.6114737,36,3600,264,1
20341,31.76915413,-24.61145711,8,800,267,1
19371,31.66463207,-24.61144599,31,3100,301,1
28546,31.72380322,-24.6114184,13,1300,258,1
20294,31.73519102,-24.61137922,25,2500,199,1
20342,31.77012366,-24.6113564,19,1900,55,1
20336,31.76434616,-24.61133628,27,2700,262,1
28527,31.71024432,-24.61130655,20,2000,281,1
20338,31.76631216,-24.61129656,22,2200,92,1
20337,31.76532895,-24.61125549,35,3500,122,1
4599,31.7923164,-24.61102652,34,3400,113,1
27534,31.95769969,-24.61100419,1,100,137,1
28489,31.68745299,-24.61099332,2,200,201,1
28545,31.7229423,-24.61097582,19,1900,172,1
20059,31.66798853,-24.61083443,20,2000,36,1
19370,31.66396395,-24.61078098,13,1300,331,1
20316,31.74863838,-24.6106949,40,4000,69,1
20295,31.73558421,-24.61055088,41,4100,36,1
28544,31.7220814,-24.61053322,4,400,201,1
28528,31.71007171,-24.61041957,16,1600,74,1
20063,31.67112843,-24.61039259,12,1200,232,1
20064,31.67211329,-24.61035006,36,3600,172,1
28488,31.6879279,-24.61020513,17,1700,259,1
27533,31.95809471,-24.61017671,20,2000,51,1
4598,31.79264446,-24.61017623,28,2800,97,1
20062,31.67019433,-24.61011796,15,1500,184,1
19369,31.66329584,-24.61011596,24,2400,115,1
28543,31.72122049,-24.61009063,7,700,318,1
20060,31.66837277,-24.61000955,5,500,68,1
20065,31.67284456,-24.60980785,15,1500,245,1
20315,31.74854751,-24.6098023,19,1900,251,1
20061,31.66928771,-24.6097831,26,2600,43,1
20296,31.7359774,-24.60972254,1,100,190,1
28529,31.7100336,-24.60951903,35,3500,331,1
28542,31.72047505,-24.60950834,37,3700,124,1
19368,31.66262774,-24.60945095,37,3700,313,1
28487,31.68818083,-24.60933494,36,3600,327,1
4597,31.79284715,-24.60929325,17,1700,123,1
27532,31.9582358,-24.60929236,20,2000,127,1
28541,31.71967827,-24.60899212,30,3000,339,1
20314,31.74833294,-24.60892102,31,3100,228,1
20066,31.67297249,-24.6089193,29,2900,287,1
20297,31.736384,-24.60890026,23,2300,153,1
693,31.25746516,-24.60883318,12,1200,29,0
20067,31.67298237,-24.60882089,20,2000,19,1
28455,31.67298237,-24.60882089,38,3800,101,1
19367,31.66195965,-24.60878593,31,3100,125,1
28540,31.71872247,-24.60878582,5,500,261,1
28539,31.71774472,-24.60865814,11,1100,95,1
28530,31.71017772,-24.6086309,17,1700,149,1
28538,31.71677311,-24.60850617,35,3500,164,1
28486,31.68822017,-24.60843443,1,100,326,1
27531,31.95797887,-24.60842474,40,4000,281,1
4596,31.79297814,-24.60839898,34,3400,102,1
20298,31.73689352,-24.60812777,21,2100,270,1
28537,31.71588311,-24.60812618,37,3700,70,1
20313,31.74798098,-24.60808017,29,2900,294,1
19366,31.66153265,-24.6079822,35,3500,253,1
28456,31.6730783,-24.60792246,15,1500,202,1
28531,31.7106021,-24.60782187,28,2800,48,1
27530,31.95753026,-24.60762022,14,1400,21,1
28536,31.71507896,-24.60760191,21,2100,282,1
28485,31.68831615,-24.60753932,10,1000,114,1
4595,31.79300314,-24.60749683,13,1300,133,1
20299,31.73746081,-24.60738874,5,500,334,1
20312,31.74758366,-24.60725347,34,3400,50,1
28532,31.71132695,-24.60722203,22,2200,290,1
28535,31.71419806,-24.60720477,8,800,342,1
19365,31.66140583,-24.60708681,30,3000,70,1
28457,31.67340802,-24.60708098,12,1200,119,1
28534,31.7132332,-24.60702631,16,1600,187,1
28533,31.71225019,-24.60693889,32,3200,106,1
27529,31.9571454,-24.60679186,13,1300,238,1
28484,31.6886748,-24.60669852,10,1000,121,1
20300,31.73806768,-24.60667676,14,1400,176,1
4593,31.79288898,-24.60660161,35,3500,88,1
4594,31.79288898,-24.60660161,15,1500,81,1
28458,31.67413015,-24.60647588,27,2700,124,1
20311,31.74721405,-24.6064162,25,2500,129,1
534,30.92296438,-24.60619446,6,600,66,0
19364,31.66127443,-24.60619242,35,3500,60,1
4592,31.79264958,-24.60600486,24,2400,19,1
20301,31.73871923,-24.60599892,18,1800,94,1
28459,31.67495276,-24.60597659,21,2100,313,1
27528,31.95699286,-24.60590024,34,3400,166,1
28483,31.68902032,-24.60585387,38,3800,192,1
20310,31.74675494,-24.60562114,20,2000,17,1
28460,31.6757414,-24.60544965,15,1500,202,1
20302,31.73945686,-24.60540618,23,2300,110,1
19363,31.66094527,-24.6053411,39,3900,241,1
4591,31.79222,-24.60519308,27,2700,327,1
20306,31.74313436,-24.60513597,5,500,36,1
20307,31.7441017,-24.60510914,35,3500,47,1
20309,31.74601818,-24.60503281,33,3300,92,1
27527,31.95692571,-24.60500125,39,3900,215,1
28482,31.68905564,-24.60496188,32,3200,330,1
20303,31.74030833,-24.60495295,3,300,14,1
20308,31.74505982,-24.60490325,23,2300,113,1
20305,31.74222969,-24.60477367,41,4100,348,1
28461,31.67636155,-24.60474695,40,4000,229,1
20304,31.74125094,-24.60470532,21,2100,258,1
19362,31.66051527,-24.60452937,20,2000,331,1
4590,31.79170718,-24.60442139,36,3600,227,1
27526,31.95692947,-24.60409823,21,2100,260,1
28481,31.68900976,-24.60406978,28,2800,254,1
28462,31.6769808,-24.60404354,2,200,15,1
19361,31.66002317,-24.6037467,28,2800,212,1
4589,31.79116656,-24.60366569,29,2900,347,1
28463,31.67766765,-24.60339549,10,1000,292,1
28480,31.68935312,-24.6032247,37,3700,25,1
27525,31.95693323,-24.6031952,17,1700,289,1
19360,31.65949901,-24.60298142,5,500,61,1
4588,31.79069846,-24.60287168,29,2900,280,1
28464,31.6784204,-24.60281348,41,4100,65,1
28479,31.68911506,-24.60237743,33,3300,92,1
28465,31.67927221,-24.60236266,4,400,143,1
27524,31.95693699,-24.60229217,31,3100,226,1
19359,31.65897486,-24.60221613,40,4000,33,1
4587,31.79033041,-24.60203418,26,2600,148,1
28466,31.68018344,-24.60201449,37,3700,124,1
28467,31.68109468,-24.60166631,11,1100,156,1
28478,31.68860877,-24.60160214,34,3400,314,1
19358,31.65845694,-24.6014475,23,2300,235,1
27523,31.95694074,-24.60138915,2,200,267,1
4586,31.79002838,-24.60117484,14,1400,172,1
28468,31.68189308,-24.60114725,19,1900,277,1
28477,31.68798363,-24.60092236,11,1100,266,1
19357,31.65809565,-24.60060959,35,3500,257,1
27522,31.95693673,-24.60048627,32,3200,349,1
28469,31.68241242,-24.60038664,33,3300,160,1
4585,31.78982945,-24.60029036,31,3100,189,1
28476,31.68753712,-24.60013511,22,2200,300,1
28470,31.68314371,-24.59983574,4,400,285,1
28471,31.68412535,-24.59977401,12,1200,318,1
19356,31.6577334,-24.5997699,26,2600,242,1
28472,31.68509474,-24.59960145,9,900,331,1
27521,31.9568854,-24.59958467,37,3700,227,1
28473,31.68606413,-24.59942888,29,2900,246,1
4584,31.78965938,-24.59940106,19,1900,344,1
28475,31.68792422,-24.59936551,27,2700,217,1
28474,31.68703588,-24.59926831,5,500,140,1
19355,31.65735529,-24.59893575,16,1600,243,1
27520,31.9566929,-24.59870022,19,1900,335,1
4583,31.78950357,-24.59850938,13,1300,84,1
19354,31.65688688,-24.59814118,3,300,86,1
27519,31.95635628,-24.59785125,40,4000,141,1
4582,31.78934776,-24.59761769,26,2600,153,1
19353,31.6564125,-24.59734922,12,1200,99,1
27518,31.95608187,-24.59698385,35,3500,70,1
4581,31.78919195,-24.59672601,8,800,21,1
19352,31.65593812,-24.59655727,18,1800,163,1
27517,31.95587462,-24.59610354,33,3300,285,1
4580,31.7890747,-24.59582971,29,2900,252,1
19351,31.65541842,-24.59578982,40,4000,318,1
27516,31.95588163,-24.59520117,35,3500,263,1
19350,31.65488798,-24.59502818,6,600,337,1
4579,31.78897364,-24.59493145,25,2500,282,1
27515,31.95603585,-24.59430922,15,1500,137,1
19349,31.65435755,-24.59426654,12,1200,161,1
4578,31.78876148,-24.59404959,32,3200,255,1
19348,31.65382712,-24.59350489,4,400,254,1
27514,31.95620646,-24.59341989,2,200,260,1
4577,31.7884548,-24.59319139,20,2000,221,1
19347,31.6532967,-24.59274325,33,3300,137,1
27513,31.95639265,-24.59253304,37,3700,283,1
4576,31.78804993,-24.59236823,33,3300,245,1
19346,31.65268932,-24.59203216,8,800,136,1
27512,31.95657884,-24.5916462,1,100,62,1
4575,31.78759113,-24.5915686,18,1800,186,1
19345,31.65206913,-24.59132949,8,800,297,1
629,31.47238859,-24.59130833,5,500,56,0
4574,31.78713324,-24.59076856,26,2600,229,1
27511,31.95676502,-24.59075936,17,1700,288,1
19344,31.65144895,-24.59062682,30,3000,175,1
4573,31.78670434,-24.58995518,17,1700,52,1
19343,31.65084297,-24.58991464,21,2100,74,1
27510,31.9569512,-24.58987252,34,3400,341,1
19342,31.65031673,-24.5891509,30,3000,322,1
4572,31.78629507,-24.5891337,9,900,197,1
27509,31.95713738,-24.58898568,6,600,321,1
19341,31.64981215,-24.58837473,33,3300,51,1
4571,31.78596167,-24.58828427,16,1600,106,1
27508,31.95732355,-24.58809883,11,1100,165,1
19340,31.64930756,-24.58759856,10,1000,329,1
4570,31.78569632,-24.58741584,41,4100,221,1
27507,31.95750972,-24.58721199,35,3500,283,1
19339,31.64880298,-24.58682239,19,1900,174,1
4569,31.78552984,-24.58652577,21,2100,248,1
19153,31.5175258,-24.58645315,22,2200,11,1
28583,31.5175258,-24.58645315,31,3100,220,1
20616,31.95769461,-24.58632493,33,3300,305,1
27506,31.95769461,-24.58632493,11,1100,341,1
28582,31.5173765,-24.58629778,27,2700,99,1
19154,31.51844358,-24.58612809,27,2700,187,1
20615,31.95774321,-24.58606412,2,200,209,1
19338,31.64829841,-24.58604622,28,2800,194,1
28581,31.51655223,-24.58582871,9,900,266,1
4568,31.78536336,-24.5856357,12,1200,160,1
28580,31.51560373,-24.58557769,41,4100,166,1
19155,31.51915663,-24.58550594,25,2500,276,1
28578,31.51465524,-24.58532666,29,2900,45,1
28579,31.51465524,-24.58532666,38,3800,196,1
19152,31.51440917,-24.58522634,3,300,38,1
28577,31.51440917,-24.58522634,36,3600,175,1
20614,31.9579091,-24.58517391,41,4100,294,1
19337,31.64807366,-24.58516892,4,400,135,1
288,31.0828752,-24.58494352,24,2400,128,0
19156,31.51984036,-24.58485452,25,2500,155,1
4567,31.78519688,-24.58474564,37,3700,222,1
19151,31.5139046,-24.58458816,4,400,274,1
19336,31.64786696,-24.58428622,27,2700,216,1
20613,31.95807498,-24.58428371,31,3100,106,1
19157,31.52052408,-24.58420309,11,1100,279,1
4566,31.7850233,-24.58385671,22,2200,155,1
19150,31.51345389,-24.58378481,1,100,15,1
19158,31.5212078,-24.58355166,28,2800,115,1
19335,31.64763833,-24.5834078,29,2900,168,1
20612,31.95824085,-24.5833935,21,2100,333,1
19149,31.51300318,-24.58298145,23,2300,166,1
4565,31.78484843,-24.58296799,16,1600,245,1
19159,31.52189151,-24.58290022,13,1300,298,1
19334,31.6474097,-24.58252939,11,1100,330,1
20611,31.95840673,-24.5825033,20,2000,103,1
19160,31.52251997,-24.58220879,39,3900,207,1
19148,31.51255248,-24.58217809,30,3000,93,1
4564,31.78467357,-24.58207927,16,1600,282,1
19333,31.64718107,-24.58165097,35,3500,215,1
20610,31.9585726,-24.58161309,35,3500,55,1
19161,31.52296807,-24.58140636,39,3900,17,1
19147,31.51210178,-24.58137473,41,4100,35,1
4563,31.78449872,-24.58119055,5,500,164,1
19162,31.5237955,-24.58094971,23,2300,335,1
139,31.70778984,-24.58090487,14,1400,126,0
19332,31.64695244,-24.58077256,38,3800,111,1
20609,31.95873847,-24.58072288,37,3700,169,1
19146,31.5116511,-24.58057137,39,3900,334,1
19163,31.52466448,-24.58053606,25,2500,17,1
4562,31.78432386,-24.58030183,22,2200,202,1
19331,31.64672382,-24.57989415,40,4000,127,1
20608,31.95893444,-24.57983899,37,3700,334,1
19164,31.52518119,-24.57978965,6,600,272,1
19145,31.51132713,-24.57972329,16,1600,324,1
4561,31.78414901,-24.57941311,22,2200,264,1
20607,31.95936101,-24.57902839,32,3200,291,1
19330,31.64648504,-24.57901953,29,2900,141,1
19165,31.52543256,-24.57891648,3,300,84,1
19143,31.51132925,-24.57883291,32,3200,193,1
19144,31.51132925,-24.57883291,19,1900,94,1
4560,31.78397415,-24.57852438,27,2700,68,1
19142,31.51178162,-24.57826684,20,2000,217,1
20606,31.95987457,-24.57825707,40,4000,56,1
19329,31.64597538,-24.57824616,16,1600,340,1
19166,31.52568392,-24.57804332,13,1300,42,1
4559,31.7837993,-24.57763566,41,4100,63,1
20605,31.96038812,-24.57748576,41,4100,227,1
19328,31.64546573,-24.57747278,6,600,88,1
19141,31.51220383,-24.57745427,39,3900,30,1
19167,31.52593529,-24.57717016,1,100,19,1
4558,31.78362446,-24.57674694,37,3700,86,1
20604,31.96089852,-24.57671274,29,2900,246,1
19327,31.64508817,-24.57664894,30,3000,17,1
19140,31.5125732,-24.57661692,15,1500,333,1
19168,31.52618664,-24.576297,25,2500,102,1
20603,31.96139107,-24.57593006,21,2100,14,1
4557,31.78342385,-24.57586333,22,2200,249,1
19326,31.64538896,-24.57579117,19,1900,330,1
19139,31.51294256,-24.57577958,38,3800,275,1
19169,31.526438,-24.57542383,33,3300,251,1
20602,31.96188362,-24.57514738,11,1100,15,1
19325,31.6458612,-24.57499818,40,4000,256,1
4556,31.78317978,-24.57498836,39,3900,188,1
19138,31.51331192,-24.57494223,31,3100,322,1
19170,31.52676082,-24.57457315,6,600,276,1
20601,31.96237617,-24.57436469,41,4100,158,1
19324,31.64633343,-24.5742052,26,2600,342,1
4555,31.78286006,-24.57413494,25,2500,190,1
19137,31.51368127,-24.57410488,5,500,182,1
28672,31.576674,-24.57391903,17,1700,229,1
28671,31.57765982,-24.5739129,14,1400,288,1
19171,31.52741771,-24.57390244,37,3700,158,1
28673,31.57569428,-24.57381053,32,3200,241,1
28670,31.57862906,-24.57375248,34,3400,214,1
28674,31.57472312,-24.57365647,35,3500,140,1
20600,31.9628687,-24.57358201,39,3900,298,1
28669,31.57955756,-24.57344706,31,3100,130,1
19323,31.64680566,-24.57341221,25,2500,236,1
28675,31.57378857,-24.57337186,41,4100,294,1
4554,31.78250577,-24.5732922,26,2600,163,1
19172,31.52810704,-24.57325602,14,1400,183,1
19136,31.5139507,-24.57323729,40,4000,47,1
28676,31.57287786,-24.5730231,22,2200,276,1
28668,31.58040686,-24.57299422,36,3600,122,1
20599,31.96336124,-24.57279932,37,3700,202,1
28677,31.57196714,-24.57267433,21,2100,31,1
19322,31.64722088,-24.57259607,35,3500,288,1
19173,31.52869418,-24.5725346,11,1100,13,1
4553,31.78207024,-24.57248244,35,3500,36,1
28667,31.58117019,-24.57242204,15,1500,11,1
28678,31.57103637,-24.57237505,29,2900,13,1
19135,31.51403084,-24.57234261,3,300,331,1
28679,31.57007276,-24.57218422,5,500,18,1
28680,31.56909916,-24.57203409,3,300,310,1
20598,31.96382981,-24.57200448,33,3300,263,1
28681,31.56812557,-24.57188395,27,2700,279,1
28666,31.58181799,-24.57174063,29,2900,315,1
28682,31.56715199,-24.5717338,6,600,317,1
19174,31.52912479,-24.57172209,25,2500,260,1
19321,31.64724423,-24.57170677,34,3400,159,1
4552,31.78161611,-24.57168068,1,100,270,1
28683,31.5661784,-24.57158365,37,3700,68,1
19134,31.5140458,-24.5714398,34,3400,210,1
28684,31.56520482,-24.57143349,33,3300,239,1
28688,31.56133297,-24.57133781,29,2900,118,1
28685,31.56423124,-24.57128333,9,900,348,1
28689,31.56038408,-24.57117727,37,3700,340,1
20597,31.96416973,-24.57115677,29,2900,350,1
28686,31.56325767,-24.57113316,25,2500,162,1
28687,31.56228373,-24.57109893,24,2400,144,1
28665,31.58242602,-24.57102996,8,800,251,1
4551,31.78113094,-24.57089452,36,3600,340,1
19175,31.52946609,-24.57087855,9,900,333,1
19320,31.64692461,-24.57085583,5,500,303,1
28690,31.55958285,-24.57064966,8,800,306,1
19133,31.51406076,-24.570537,22,2200,326,1
20596,31.96447541,-24.57029971,4,400,182,1
28664,31.58283137,-24.57020923,5,500,334,1
19176,31.53010622,-24.57020316,10,1000,128,1
28691,31.55878163,-24.57012205,4,400,226,1
4550,31.78064683,-24.57010967,27,2700,223,1
19319,31.64652227,-24.57003125,29,2900,260,1
19177,31.53094866,-24.56973817,30,3000,37,1
19132,31.51407572,-24.56963419,2,200,98,1
19178,31.53191821,-24.56958441,6,600,255,1
19179,31.53290471,-24.56955947,30,3000,92,1
28692,31.55809098,-24.56948522,28,2800,214,1
19180,31.53388251,-24.56948028,20,2000,246,1
20595,31.96465653,-24.56941286,12,1200,124,1
28663,31.58322229,-24.56938161,19,1900,252,1
4549,31.78008161,-24.56936985,21,2100,191,1
28637,31.60060809,-24.56936941,33,3300,172,1
28635,31.60256045,-24.56926351,30,3000,155,1
28636,31.60158603,-24.5692576,29,2900,10,1
28612,31.62093864,-24.56923422,40,4000,273,1
28638,31.59964045,-24.56922636,29,2900,207,1
19318,31.64620743,-24.56918042,34,3400,117,1
28634,31.60354152,-24.56916543,28,2800,328,1
28633,31.60451934,-24.56904064,13,1300,324,1
28639,31.5986965,-24.56896606,7,700,27,1
19181,31.53463411,-24.56892875,37,3700,294,1
28632,31.60548603,-24.56886887,14,1400,108,1
19131,31.51409068,-24.56873139,29,2900,111,1
28611,31.62170942,-24.56867745,3,300,286,1
4548,31.7794717,-24.56866001,21,2100,302,1
28693,31.55773495,-24.5686478,34,3400,64,1
28662,31.58375971,-24.56862746,41,4100,317,1
28613,31.62058338,-24.56856304,13,1300,255,1
28631,31.60640365,-24.56853933,20,2000,270,1
20594,31.96467991,-24.56851056,17,1700,306,1
28640,31.59790927,-24.56843424,29,2900,26,1
19317,31.64605537,-24.56828824,6,600,249,1
19182,31.53510834,-24.56813681,30,3000,342,1
28610,31.62247443,-24.56810776,28,2800,20,1
4547,31.77883602,-24.56796905,20,2000,227,1
28630,31.60714179,-24.56795021,24,2400,344,1
28661,31.58435735,-24.56790874,8,800,107,1
19130,31.51410564,-24.56782858,13,1300,189,1
28694,31.5575882,-24.56775693,22,2200,152,1
28614,31.62035657,-24.56769828,8,800,313,1
28641,31.59745197,-24.56764426,24,2400,276,1
20593,31.96469137,-24.5676076,40,4000,173,1
28608,31.62327326,-24.56757712,16,1600,66,1
28609,31.62327326,-24.56757712,37,3700,124,1
19183,31.53579432,-24.56752148,24,2400,341,1
533,31.90388607,-24.56749803,30,3000,36,0
19316,31.64590331,-24.56739607,40,4000,185,1
4546,31.77820036,-24.56727808,27,2700,77,1
28629,31.60772302,-24.56722031,41,4100,97,1
19184,31.53668441,-24.56713082,36,3600,234,1
28660,31.58483325,-24.56711933,27,2700,121,1
28607,31.6239929,-24.5671087,14,1400,66,1
28615,31.61968879,-24.56704841,27,2700,98,1
19129,31.5141206,-24.56692578,30,3000,154,1
28695,31.55748132,-24.56685932,32,3200,327,1
28642,31.59710198,-24.56680266,41,4100,133,1
19185,31.53758073,-24.56675241,5,500,153,1
20592,31.96467924,-24.56670463,7,700,210,1
28616,31.6188134,-24.56663091,3,300,183,1
28606,31.62480551,-24.56659585,14,1400,259,1
4545,31.7775647,-24.56658712,15,1500,75,1
19315,31.64575126,-24.56650389,40,4000,284,1
28628,31.60830423,-24.56649041,26,2600,237,1
19186,31.53848724,-24.56639496,15,1500,227,1
28659,31.58518055,-24.56627697,39,3900,210,1
28605,31.62570062,-24.56622055,15,1500,70,1
28617,31.61793779,-24.56621373,23,2300,233,1
28643,31.59646537,-24.5661125,39,3900,202,1
19187,31.53939854,-24.5660476,20,2000,207,1
19128,31.51393381,-24.56604469,2,200,14,1
28696,31.55737445,-24.5659617,8,800,38,1
4544,31.77690221,-24.56591774,14,1400,125,1
28604,31.62662394,-24.56590077,40,4000,211,1
20591,31.9646671,-24.56580166,40,4000,260,1
28618,31.61706219,-24.56579653,28,2800,190,1
28627,31.60888544,-24.56576051,26,2600,322,1
19188,31.54030984,-24.56570024,10,1000,289,1
19314,31.64559921,-24.56561171,12,1200,239,1
28603,31.62754726,-24.56558098,26,2600,76,1
28644,31.59582876,-24.56542234,28,2800,346,1
28658,31.58547439,-24.56541495,33,3300,68,1
28619,31.61618659,-24.56537934,12,1200,108,1
19189,31.54122112,-24.56535287,3,300,133,1
4543,31.7762192,-24.56526576,30,3000,278,1
28602,31.62847057,-24.56526119,24,2400,147,1
19127,31.51358042,-24.56520385,17,1700,276,1
28620,31.61524703,-24.56510486,30,3000,175,1
28697,31.55726757,-24.56506408,6,600,197,1
28626,31.60948879,-24.56504663,2,200,62,1
19190,31.54213241,-24.5650055,20,2000,208,1
28621,31.61426895,-24.56499112,10,1000,266,1
28601,31.62939387,-24.56494139,20,2000,181,1
20590,31.96465497,-24.56489868,18,1800,217,1
28622,31.61328769,-24.5648914,21,2100,133,1
28623,31.61230644,-24.56479168,18,1800,345,1
19313,31.64526918,-24.56477763,10,1000,290,1
28645,31.59519217,-24.56473217,5,500,166,1
28624,31.61132518,-24.56469196,32,3200,95,1
19191,31.54304369,-24.56465812,1,100,69,1
28625,31.61034203,-24.56464394,4,400,140,1
28600,31.63031717,-24.56462159,28,2800,123,1
4542,31.77553093,-24.56461834,1,100,139,1
28657,31.5858717,-24.56459683,17,1700,221,1
19126,31.51316848,-24.5643833,37,3700,270,1
19192,31.54395496,-24.56431073,7,700,243,1
28599,31.63124047,-24.56430178,36,3600,103,1
28698,31.5571607,-24.56416646,37,3700,211,1
19312,31.64467813,-24.56405497,29,2900,229,1
28646,31.59455558,-24.564042,3,300,260,1
28656,31.58662664,-24.56401823,8,800,226,1
20589,31.96464284,-24.56399571,5,500,205,1
28598,31.63216376,-24.56398196,3,300,325,1
4541,31.77484282,-24.56397078,27,2700,305,1
19193,31.54486623,-24.56396334,30,3000,251,1
28597,31.63311174,-24.56373741,19,1900,322,1
19194,31.54577749,-24.56361595,2,200,293,1
19125,31.51275654,-24.56356274,3,300,331,1
28596,31.63407507,-24.56353971,37,3700,19,1
28655,31.587403,-24.56346042,7,700,181,1
28647,31.59391899,-24.56335183,36,3600,38,1
28595,31.63503841,-24.563342,18,1800,230,1
28699,31.55681413,-24.56332495,34,3400,323,1
4540,31.77420533,-24.56328137,38,3800,335,1
19311,31.6442123,-24.56326703,23,2300,112,1
19195,31.54666734,-24.56323941,20,2000,165,1
28594,31.63600174,-24.56314429,23,2300,345,1
20588,31.96463071,-24.56309274,2,200,157,1
19196,31.54763243,-24.56305497,19,1900,121,1
28593,31.63696506,-24.56294657,14,1400,297,1
28654,31.58817934,-24.56290261,18,1800,300,1
19197,31.54859309,-24.56284682,32,3200,228,1
19124,31.5123446,-24.56274219,26,2600,124,1
28592,31.63790307,-24.56268397,21,2100,213,1
292,31.18399059,-24.56267281,3,300,136,0
28648,31.59328242,-24.56266166,22,2200,59,1
19198,31.54954077,-24.56259545,13,1300,267,1
4539,31.77361653,-24.56255696,5,500,245,1
28700,31.55640262,-24.5625042,4,400,186,1
19310,31.64398534,-24.56239106,14,1400,272,1
28653,31.58895568,-24.5623448,4,400,91,1
19199,31.55044261,-24.56223161,1,100,315,1
20587,31.96461858,-24.56218977,25,2500,350,1
28649,31.59250508,-24.56210693,16,1600,188,1
28591,31.63845106,-24.5619528,17,1700,128,1
19123,31.51193267,-24.56192164,25,2500,231,1
28652,31.58976312,-24.56182873,17,1700,343,1
4538,31.77309008,-24.56179337,5,500,73,1
19200,31.55127634,-24.5617509,8,800,232,1
28701,31.55599111,-24.56168346,16,1600,90,1
28650,31.59164521,-24.56167007,6,600,258,1
28651,31.59068306,-24.56153273,30,3000,25,1
19309,31.64386919,-24.56149438,37,3700,172,1
20586,31.96460645,-24.5612868,23,2300,19,1
19201,31.55201725,-24.56115457,27,2700,262,1
19122,31.51152075,-24.56110108,37,3700,288,1
28590,31.6386853,-24.56107831,24,2400,312,1
4537,31.77259432,-24.56101247,23,2300,151,1
28702,31.5555796,-24.56086271,28,2800,17,1
19308,31.64375304,-24.5605977,4,400,348,1
19202,31.5527156,-24.56051711,24,2400,318,1
20585,31.96459432,-24.56038383,21,2100,317,1
19121,31.51110883,-24.56028052,16,1600,13,1
28589,31.6390127,-24.56024124,26,2600,57,1
4536,31.77211836,-24.56022169,15,1500,76,1
28703,31.55533046,-24.5599974,26,2600,102,1
19203,31.5533349,-24.5598151,13,1300,343,1
28588,31.63982145,-24.55974664,41,4100,254,1
19307,31.64363688,-24.55970102,4,400,240,1
20584,31.96458218,-24.55948086,2,200,30,1
19120,31.51068093,-24.55946879,8,800,206,1
4535,31.7716688,-24.55941774,21,2100,96,1
28587,31.64070198,-24.55933828,4,400,225,1
28704,31.55522297,-24.55909985,12,1200,296,1
19204,31.55384716,-24.55904421,18,1800,15,1
28586,31.64158251,-24.55892992,26,2600,153,1
28585,31.64254604,-24.5588258,30,3000,65,1
19305,31.64353301,-24.5588038,10,1000,11,1
19306,31.64353301,-24.5588038,25,2500,199,1
28584,31.64353301,-24.5588038,29,2900,147,1
4534,31.77128009,-24.5585887,30,3000,266,1
19119,31.51053249,-24.55857963,34,3400,36,1
20583,31.96457005,-24.55857789,29,2900,13,1
19304,31.64354016,-24.55851119,26,2600,25,1
19205,31.55424133,-24.55822175,8,800,275,1
28705,31.55511548,-24.55820229,18,1800,295,1
19118,31.51017135,-24.55773931,34,3400,88,1
4533,31.77096061,-24.55773438,29,2900,11,1
20582,31.96455792,-24.55767491,13,1300,168,1
19206,31.55436275,-24.55766668,29,2900,324,1
28706,31.55445989,-24.55766413,9,900,85,1
28707,31.55436286,-24.55765765,19,1900,63,1
19303,31.64359895,-24.55761023,13,1300,136,1
19117,31.50981022,-24.55689898,11,1100,347,1
4531,31.77065554,-24.5568756,34,3400,265,1
4532,31.77065554,-24.5568756,6,600,86,1
20581,31.96454579,-24.55677194,27,2700,100,1
4530,31.77061628,-24.55673085,35,3500,205,1
19302,31.64368095,-24.5567104,16,1600,147,1
19116,31.50944909,-24.55605866,37,3700,56,1
20580,31.96453366,-24.55586897,14,1400,226,1
4529,31.77037856,-24.55585443,35,3500,226,1
19301,31.64392165,-24.5558378,27,2700,298,1
19115,31.50907276,-24.55522394,23,2300,276,1
19300,31.64436389,-24.55503297,30,3000,233,1
4528,31.77017621,-24.55497075,11,1100,346,1
20579,31.96452152,-24.554966,17,1700,340,1
19114,31.50869862,-24.55438843,9,900,175,1
19299,31.64483896,-24.55424144,26,2600,88,1
4527,31.77000583,-24.55408138,24,2400,149,1
20578,31.96447642,-24.55406395,18,1800,224,1
19113,31.50834683,-24.55354479,5,500,12,1
19298,31.64531403,-24.55344991,8,800,214,1
